game_key,developer_key,allocation_factor,is_primary
12062,6798,1.0,1
12063,146,1.0,1
12064,4207,1.0,1
12065,7198,1.0,1
12066,4352,1.0,1
12067,5404,1.0,1
12068,680,1.0,1
12069,10787,1.0,1
12070,6101,1.0,1
12071,9302,1.0,1
12072,11409,1.0,1
12073,12127,1.0,1
12074,3029,1.0,1
12075,9154,0.2,1
12075,1435,0.2,0
12075,11171,0.2,0
12075,11035,0.2,0
12075,903,0.2,0
12076,72,1.0,1
12077,6778,1.0,1
12078,1512,1.0,1
12079,3138,1.0,1
12080,648,1.0,1
12081,8609,0.5,1
12081,6837,0.5,0
12082,1963,1.0,1
12083,5400,1.0,1
12084,5743,1.0,1
12085,9228,1.0,1
12086,6316,1.0,1
12087,2089,1.0,1
12088,3522,1.0,1
12089,7530,1.0,1
12090,1647,1.0,1
12091,1554,1.0,1
12092,2627,1.0,1
12093,4299,1.0,1
12094,11922,1.0,1
12095,2531,1.0,1
12096,2742,1.0,1
12097,7893,1.0,1
12098,2755,1.0,1
12099,1821,1.0,1
12100,11513,1.0,1
12101,6531,1.0,1
12102,7754,1.0,1
12103,7946,1.0,1
12104,7451,0.2,1
12104,10797,0.2,0
12104,6894,0.2,0
12104,4877,0.2,0
12104,7366,0.2,0
12105,5146,1.0,1
12106,10385,1.0,1
12107,6458,1.0,1
12108,4446,1.0,1
12109,3086,1.0,1
12110,11484,1.0,1
12111,9640,1.0,1
12112,3663,1.0,1
12113,10514,1.0,1
12114,9290,1.0,1
12115,1746,1.0,1
12116,11941,1.0,1
12117,1647,1.0,1
12118,8506,0.25,1
12118,8589,0.25,0
12118,4923,0.25,0
12118,8588,0.25,0
12119,9603,1.0,1
12120,7722,1.0,1
12121,1903,1.0,1
12122,6971,1.0,1
12123,10455,0.5,1
12123,10565,0.5,0
12124,9649,1.0,1
12125,7857,1.0,1
12126,9982,1.0,1
12127,7184,0.5,1
12127,6636,0.5,0
12128,3929,1.0,1
12129,5132,1.0,1
12130,5313,1.0,1
12131,7004,1.0,1
12132,11277,1.0,1
12133,5372,1.0,1
12134,9276,1.0,1
12135,79,1.0,1
12136,9650,1.0,1
12137,9263,1.0,1
12138,3383,1.0,1
12139,11135,0.5,1
12139,10712,0.5,0
12140,2177,1.0,1
12141,11272,1.0,1
12142,8485,1.0,1
12143,2121,1.0,1
12144,6059,1.0,1
12145,3712,1.0,1
12146,6342,1.0,1
12147,5898,1.0,1
12148,1842,1.0,1
12149,3622,1.0,1
12150,93,1.0,1
12151,1034,1.0,1
12152,1244,1.0,1
12153,4280,1.0,1
12154,6179,1.0,1
12155,3218,1.0,1
12156,2115,1.0,1
12157,4173,0.5,1
12157,2216,0.5,0
12158,8033,1.0,1
12159,9028,1.0,1
12160,6966,0.5,1
12160,1802,0.5,0
12161,2116,1.0,1
12162,12107,1.0,1
12163,4264,1.0,1
12164,7419,1.0,1
12165,2091,1.0,1
12166,11229,1.0,1
12167,10485,1.0,1
12168,2993,1.0,1
12169,9778,1.0,1
12170,8628,1.0,1
12171,9804,1.0,1
12172,10822,1.0,1
12173,6507,1.0,1
12174,1546,1.0,1
12175,11091,1.0,1
12176,4561,1.0,1
12177,10822,1.0,1
12178,4835,1.0,1
12179,3137,1.0,1
12180,5689,1.0,1
12181,3043,1.0,1
12182,11947,1.0,1
12183,4652,1.0,1
12184,8928,1.0,1
12185,7103,1.0,1
12186,8701,1.0,1
12187,4471,1.0,1
12188,4628,1.0,1
12189,1090,0.5,1
12189,10147,0.5,0
12190,405,1.0,1
12191,6922,1.0,1
12192,1768,0.333333,1
12192,11271,0.333333,0
12192,8212,0.333333,0
12193,3837,1.0,1
12194,7118,1.0,1
12195,4130,1.0,1
12196,500,1.0,1
12197,10786,1.0,1
12198,5927,1.0,1
12199,5643,1.0,1
12200,7701,1.0,1
12201,327,1.0,1
12202,4825,1.0,1
12203,335,1.0,1
12204,6620,1.0,1
12205,3571,1.0,1
12206,6620,1.0,1
12207,5400,1.0,1
12208,2102,1.0,1
12209,11073,1.0,1
12210,5253,1.0,1
12211,7468,1.0,1
12212,4264,0.5,1
12212,4122,0.5,0
12213,441,1.0,1
12214,5470,1.0,1
12215,166,1.0,1
12216,11449,1.0,1
12217,2409,1.0,1
12218,10998,1.0,1
12219,10567,1.0,1
12220,7646,1.0,1
12221,1450,1.0,1
12222,409,1.0,1
12223,1761,1.0,1
12224,5305,1.0,1
12225,9907,1.0,1
12226,5083,1.0,1
12227,1511,1.0,1
12228,10492,1.0,1
12229,6396,1.0,1
12230,621,0.333333,1
12230,8111,0.333333,0
12230,2732,0.333333,0
12231,5740,1.0,1
12232,392,1.0,1
12233,10674,1.0,1
12234,3904,1.0,1
12235,3733,1.0,1
12236,5099,1.0,1
12237,8505,1.0,1
12238,2627,1.0,1
12239,5219,1.0,1
12240,2627,1.0,1
12241,5400,1.0,1
12242,2961,1.0,1
12243,6316,1.0,1
12244,1128,1.0,1
12245,5689,1.0,1
12246,2199,1.0,1
12247,3812,1.0,1
12248,2627,1.0,1
12249,2881,1.0,1
12250,9769,1.0,1
12251,10602,1.0,1
12252,8321,1.0,1
12253,11992,1.0,1
12254,10514,1.0,1
12255,3407,1.0,1
12256,11935,1.0,1
12257,5425,1.0,1
12258,10119,0.5,1
12258,9032,0.5,0
12259,8424,1.0,1
12260,5167,1.0,1
12261,1475,0.5,1
12261,1474,0.5,0
12262,9364,1.0,1
12263,2423,1.0,1
12264,608,1.0,1
12265,4327,1.0,1
12266,4264,1.0,1
12267,1565,1.0,1
12268,9772,1.0,1
12269,9810,0.5,1
12269,10461,0.5,0
12270,7053,1.0,1
12271,2472,1.0,1
12272,3316,1.0,1
12273,10596,1.0,1
12274,11961,1.0,1
12275,7468,1.0,1
12276,7356,1.0,1
12277,5392,1.0,1
12278,4131,1.0,1
12279,533,1.0,1
12280,3125,1.0,1
12281,10995,1.0,1
12282,5816,1.0,1
12283,2569,1.0,1
12284,960,1.0,1
12285,11814,1.0,1
12286,10180,1.0,1
12287,4020,1.0,1
12288,80,1.0,1
12289,2123,1.0,1
12290,6913,1.0,1
12291,1149,1.0,1
12292,8873,1.0,1
12293,2891,0.5,1
12293,11653,0.5,0
12294,1811,1.0,1
12295,4338,1.0,1
12296,4895,1.0,1
12297,1537,1.0,1
12298,5664,1.0,1
12299,2551,1.0,1
12300,11961,1.0,1
12301,5219,1.0,1
12302,10366,1.0,1
12303,4819,1.0,1
12304,7981,1.0,1
12305,1123,1.0,1
12306,2813,1.0,1
12307,7818,1.0,1
12308,11785,1.0,1
12309,2172,1.0,1
12310,2627,1.0,1
12311,547,1.0,1
12312,1324,1.0,1
12313,4445,1.0,1
12314,10017,1.0,1
12315,2231,1.0,1
12316,10249,1.0,1
12317,8473,1.0,1
12318,10887,1.0,1
12319,4682,1.0,1
12320,4695,1.0,1
12321,9001,1.0,1
12322,8624,1.0,1
12323,11903,1.0,1
12324,8747,1.0,1
12325,8552,1.0,1
12326,3946,1.0,1
12327,576,0.333333,1
12327,3880,0.333333,0
12327,10060,0.333333,0
12328,5710,1.0,1
12329,7896,1.0,1
12330,11048,1.0,1
12331,6179,1.0,1
12332,5740,1.0,1
12333,3500,1.0,1
12334,539,1.0,1
12335,11825,1.0,1
12336,7206,1.0,1
12337,4768,1.0,1
12338,10628,1.0,1
12339,3043,1.0,1
12340,8489,1.0,1
12341,10078,1.0,1
12342,6315,1.0,1
12343,11970,1.0,1
12344,5713,1.0,1
12345,4254,1.0,1
12346,1974,1.0,1
12347,7373,1.0,1
12348,874,1.0,1
12349,2993,1.0,1
12350,11645,1.0,1
12351,1970,1.0,1
12352,9028,1.0,1
12353,2016,1.0,1
12354,3084,1.0,1
12355,970,1.0,1
12356,2161,1.0,1
12357,3087,1.0,1
12358,5827,1.0,1
12359,11343,1.0,1
12360,4410,1.0,1
12361,789,1.0,1
12362,9028,1.0,1
12363,1368,1.0,1
12364,9028,1.0,1
12365,4873,1.0,1
12366,5329,0.5,1
12366,6522,0.5,0
12367,8609,0.5,1
12367,6836,0.5,0
12368,8536,1.0,1
12369,3809,1.0,1
12370,8707,1.0,1
12371,1672,1.0,1
12372,2370,1.0,1
12373,10900,1.0,1
12374,5648,1.0,1
12375,7929,1.0,1
12376,8471,1.0,1
12377,7956,1.0,1
12378,2300,1.0,1
12379,4524,1.0,1
12380,3043,1.0,1
12381,6102,1.0,1
12382,6561,1.0,1
12383,638,1.0,1
12384,8994,1.0,1
12385,11510,1.0,1
12386,8918,1.0,1
12387,10357,1.0,1
12388,9933,1.0,1
12389,11938,1.0,1
12390,4764,0.5,1
12390,5893,0.5,0
12391,10544,1.0,1
12392,2353,1.0,1
12393,2750,1.0,1
12394,1749,1.0,1
12395,11091,1.0,1
12396,5423,1.0,1
12397,11434,1.0,1
12398,8710,1.0,1
12399,6670,1.0,1
12400,692,1.0,1
12401,5400,1.0,1
12402,7430,1.0,1
12403,7389,1.0,1
12404,7373,1.0,1
12405,3743,1.0,1
12406,5879,1.0,1
12407,53,1.0,1
12408,8402,1.0,1
12409,7818,1.0,1
12410,5302,1.0,1
12411,5234,1.0,1
12412,5245,1.0,1
12413,5456,1.0,1
12414,2156,1.0,1
12415,5695,1.0,1
12416,11040,1.0,1
12417,6036,1.0,1
12418,1183,1.0,1
12419,5358,1.0,1
12420,7346,0.5,1
12420,3155,0.5,0
12421,1116,1.0,1
12422,10505,1.0,1
12423,1836,1.0,1
12424,3394,0.5,1
12424,8204,0.5,0
12425,5952,1.0,1
12426,3657,1.0,1
12427,9753,1.0,1
12428,4366,1.0,1
12429,8472,1.0,1
12430,3618,1.0,1
12431,2691,1.0,1
12432,2973,1.0,1
12433,321,1.0,1
12434,9656,1.0,1
12435,1105,1.0,1
12436,9797,1.0,1
12437,5703,0.5,1
12437,711,0.5,0
12438,10609,1.0,1
12439,5549,1.0,1
12440,4348,1.0,1
12441,3260,1.0,1
12442,2269,1.0,1
12443,7124,1.0,1
12444,5548,1.0,1
12445,8881,1.0,1
12446,7218,1.0,1
12447,3508,1.0,1
12448,11919,1.0,1
12449,10236,1.0,1
12450,11855,1.0,1
12451,9810,0.333333,1
12451,10461,0.333333,0
12451,7902,0.333333,0
12452,8255,1.0,1
12453,8049,1.0,1
12454,4084,1.0,1
12455,5687,1.0,1
12456,5704,1.0,1
12457,4849,0.25,1
12457,5325,0.25,0
12457,4970,0.25,0
12457,4549,0.25,0
12458,6485,1.0,1
12459,1811,1.0,1
12460,7672,1.0,1
12461,7468,1.0,1
12462,11441,1.0,1
12463,10770,1.0,1
12464,1730,1.0,1
12465,2232,1.0,1
12466,4747,1.0,1
12467,9197,1.0,1
12468,8452,1.0,1
12469,2329,1.0,1
12470,505,1.0,1
12471,6397,1.0,1
12472,1461,1.0,1
12473,1698,1.0,1
12474,1737,1.0,1
12475,8221,1.0,1
12476,4365,1.0,1
12477,5887,1.0,1
12478,1439,0.5,1
12478,9988,0.5,0
12479,2372,1.0,1
12480,9156,1.0,1
12481,752,1.0,1
12482,5832,1.0,1
12483,12130,1.0,1
12484,3338,1.0,1
12485,593,0.5,1
12485,3099,0.5,0
12486,2815,1.0,1
12487,8221,1.0,1
12488,5400,1.0,1
12489,7777,1.0,1
12490,4749,1.0,1
12491,8452,1.0,1
12492,10465,1.0,1
12493,1631,0.333333,1
12493,3813,0.333333,0
12493,1664,0.333333,0
12494,3043,1.0,1
12495,7020,1.0,1
12496,6398,1.0,1
12497,1151,1.0,1
12498,7590,1.0,1
12499,8095,1.0,1
12500,4075,1.0,1
12501,6892,1.0,1
12502,579,1.0,1
12503,4910,1.0,1
12504,8452,1.0,1
12505,3628,1.0,1
12506,340,1.0,1
12507,2547,1.0,1
12508,488,1.0,1
12509,8494,1.0,1
12510,1470,0.5,1
12510,3723,0.5,0
12511,263,1.0,1
12512,3405,1.0,1
12513,5401,1.0,1
12514,10241,1.0,1
12515,2977,0.333333,1
12515,5798,0.333333,0
12515,7453,0.333333,0
12516,9991,1.0,1
12517,590,0.5,1
12517,167,0.5,0
12518,2988,1.0,1
12519,1260,1.0,1
12520,11904,1.0,1
12521,11055,1.0,1
12522,7150,1.0,1
12523,6910,1.0,1
12524,7221,1.0,1
12525,458,0.333333,1
12525,6635,0.333333,0
12525,6032,0.333333,0
12526,708,1.0,1
12527,10716,1.0,1
12528,9203,1.0,1
12529,7209,1.0,1
12530,6294,1.0,1
12531,6504,1.0,1
12532,1319,1.0,1
12533,2174,1.0,1
12534,7726,1.0,1
12535,3084,1.0,1
12536,756,1.0,1
12537,1985,1.0,1
12538,4257,1.0,1
12539,5229,1.0,1
12540,1029,1.0,1
12541,6436,0.5,1
12541,4964,0.5,0
12542,10371,1.0,1
12543,7725,1.0,1
12544,4347,1.0,1
12545,3277,1.0,1
12546,5353,1.0,1
12547,2704,0.5,1
12547,3636,0.5,0
12548,2627,1.0,1
12549,8684,1.0,1
12550,6197,0.5,1
12550,3115,0.5,0
12551,11209,1.0,1
12552,7468,1.0,1
12553,8165,1.0,1
12554,210,1.0,1
12555,5689,1.0,1
12556,9653,1.0,1
12557,10162,1.0,1
12558,5113,1.0,1
12559,9266,1.0,1
12560,7059,1.0,1
12561,6768,1.0,1
12562,6252,1.0,1
12563,2555,1.0,1
12564,9668,1.0,1
12565,4121,1.0,1
12566,2697,1.0,1
12567,9350,1.0,1
12568,11846,1.0,1
12569,125,1.0,1
12570,5681,1.0,1
12571,5851,1.0,1
12572,3922,1.0,1
12573,3834,1.0,1
12574,10352,0.5,1
12574,6704,0.5,0
12575,5074,0.5,1
12575,11775,0.5,0
12576,9705,1.0,1
12577,9321,1.0,1
12578,5835,1.0,1
12579,10822,1.0,1
12580,9207,1.0,1
12581,5845,1.0,1
12582,11425,1.0,1
12583,10253,1.0,1
12584,11304,1.0,1
12585,1869,1.0,1
12586,8103,1.0,1
12587,10497,1.0,1
12588,7758,1.0,1
12589,8812,1.0,1
12590,1913,1.0,1
12591,4910,1.0,1
12592,7501,1.0,1
12593,4517,1.0,1
12594,8448,1.0,1
12595,1384,1.0,1
12596,2434,1.0,1
12597,1867,1.0,1
12598,4629,1.0,1
12599,2108,1.0,1
12600,8946,1.0,1
12601,6985,1.0,1
12602,7044,1.0,1
12603,3814,0.058824,1
12603,6763,0.058824,0
12603,457,0.058824,0
12603,8755,0.058824,0
12603,5793,0.058824,0
12603,1991,0.058824,0
12603,4998,0.058824,0
12603,5619,0.058824,0
12603,6762,0.058824,0
12603,5055,0.058824,0
12603,5212,0.058824,0
12603,6862,0.058824,0
12603,6120,0.058824,0
12603,2886,0.058824,0
12603,536,0.058824,0
12603,4916,0.058824,0
12603,5157,0.058824,0
12604,9089,1.0,1
12605,10314,1.0,1
12606,6124,1.0,1
12607,3357,1.0,1
12608,8229,0.5,1
12608,764,0.5,0
12609,4222,1.0,1
12610,262,1.0,1
12611,1786,1.0,1
12612,5944,1.0,1
12613,2505,1.0,1
12614,3185,1.0,1
12615,10615,1.0,1
12616,6626,1.0,1
12617,10866,1.0,1
12618,5095,1.0,1
12619,7729,1.0,1
12620,2765,1.0,1
12621,12039,1.0,1
12622,1192,0.5,1
12622,6108,0.5,0
12623,2069,1.0,1
12624,1301,1.0,1
12625,2149,1.0,1
12626,11446,1.0,1
12627,8452,1.0,1
12628,10069,0.5,1
12628,1816,0.5,0
12629,6614,1.0,1
12630,2825,1.0,1
12631,8698,1.0,1
12632,4801,1.0,1
12633,7962,1.0,1
12634,8234,1.0,1
12635,3631,1.0,1
12636,5096,1.0,1
12637,4033,1.0,1
12638,2021,1.0,1
12639,4625,1.0,1
12640,489,1.0,1
12641,10931,1.0,1
12642,746,1.0,1
12643,6718,1.0,1
12644,6653,1.0,1
12645,2984,0.333333,1
12645,11352,0.333333,0
12645,11632,0.333333,0
12646,3389,1.0,1
12647,420,1.0,1
12648,1898,1.0,1
12649,9540,1.0,1
12650,6283,1.0,1
12651,3369,1.0,1
12652,706,1.0,1
12653,3844,1.0,1
12654,6791,0.5,1
12654,7242,0.5,0
12655,7420,0.5,1
12655,5628,0.5,0
12656,9261,1.0,1
12657,5624,1.0,1
12658,2381,1.0,1
12659,11757,1.0,1
12660,3790,1.0,1
12661,7190,1.0,1
12662,2703,1.0,1
12663,3607,1.0,1
12664,9912,1.0,1
12665,8651,1.0,1
12666,12132,0.25,1
12666,12136,0.25,0
12666,12135,0.25,0
12666,12137,0.25,0
12667,2214,1.0,1
12668,9192,1.0,1
12669,5773,1.0,1
12670,7392,1.0,1
12671,11395,1.0,1
12672,1125,1.0,1
12673,5988,1.0,1
12674,8717,0.25,1
12674,2626,0.25,0
12674,4565,0.25,0
12674,2416,0.25,0
12675,7942,1.0,1
12676,3706,1.0,1
12677,9905,1.0,1
12678,2194,1.0,1
12679,7817,1.0,1
12680,5339,1.0,1
12681,2971,1.0,1
12682,10260,0.5,1
12682,7298,0.5,0
12683,4092,1.0,1
12684,8297,1.0,1
12685,9076,1.0,1
12686,601,1.0,1
12687,9325,1.0,1
12688,8082,1.0,1
12689,2237,1.0,1
12690,1811,1.0,1
12691,2452,1.0,1
12692,6338,1.0,1
12693,6443,1.0,1
12694,5126,1.0,1
12695,11442,1.0,1
12696,4244,1.0,1
12697,7644,1.0,1
12698,331,0.5,1
12698,8987,0.5,0
12699,2135,1.0,1
12700,9610,1.0,1
12701,11272,1.0,1
12702,2577,1.0,1
12703,7000,1.0,1
12704,1388,1.0,1
12705,11537,1.0,1
12706,276,1.0,1
12707,10148,1.0,1
12708,7292,1.0,1
12709,10248,1.0,1
12710,170,1.0,1
12711,5716,1.0,1
12712,6527,1.0,1
12713,4843,0.5,1
12713,6353,0.5,0
12714,4985,0.5,1
12714,9882,0.5,0
12715,2892,1.0,1
12716,900,1.0,1
12717,4194,1.0,1
12718,943,1.0,1
12719,6343,1.0,1
12720,6243,1.0,1
12721,3756,1.0,1
12722,3640,0.5,1
12722,9608,0.5,0
12723,1069,1.0,1
12724,4183,1.0,1
12725,5493,1.0,1
12726,5468,1.0,1
12727,1515,1.0,1
12728,7967,1.0,1
12729,10103,1.0,1
12730,6906,1.0,1
12731,11498,1.0,1
12732,1637,1.0,1
12733,1952,1.0,1
12734,2581,1.0,1
12735,214,1.0,1
12736,445,1.0,1
12737,215,1.0,1
12738,4009,1.0,1
12739,6179,1.0,1
12740,11345,1.0,1
12741,1079,1.0,1
12742,8626,1.0,1
12743,8297,1.0,1
12744,8297,1.0,1
12745,8769,1.0,1
12746,11608,1.0,1
12747,11598,1.0,1
12748,6460,0.5,1
12748,2692,0.5,0
12749,11974,1.0,1
12750,7039,0.5,1
12750,10864,0.5,0
12751,8787,1.0,1
12752,825,1.0,1
12753,10935,1.0,1
12754,2590,1.0,1
12755,5723,1.0,1
12756,7856,1.0,1
12757,2198,1.0,1
12758,8233,0.5,1
12758,3384,0.5,0
12759,1940,1.0,1
12760,10982,1.0,1
12761,1784,1.0,1
12762,7412,1.0,1
12763,10279,1.0,1
12764,6347,1.0,1
12765,803,1.0,1
12766,8697,1.0,1
12767,11523,1.0,1
12768,8488,1.0,1
12769,5470,1.0,1
12770,9420,1.0,1
12771,2654,1.0,1
12772,345,1.0,1
12773,3017,1.0,1
12774,7392,1.0,1
12775,4667,1.0,1
12776,9873,1.0,1
12777,4456,1.0,1
12778,10765,1.0,1
12779,521,1.0,1
12780,1527,1.0,1
12781,5080,0.5,1
12781,8440,0.5,0
12782,10039,1.0,1
12783,8460,1.0,1
12784,3029,1.0,1
12785,8427,1.0,1
12786,4672,0.5,1
12786,7260,0.5,0
12787,3280,1.0,1
12788,12042,1.0,1
12789,3197,1.0,1
12790,5595,1.0,1
12791,1555,1.0,1
12792,6770,1.0,1
12793,3869,1.0,1
12794,5002,1.0,1
12795,3029,1.0,1
12796,7208,1.0,1
12797,5522,0.5,1
12797,9779,0.5,0
12798,11400,1.0,1
12799,8646,1.0,1
12800,7183,1.0,1
12801,5932,1.0,1
12802,8479,1.0,1
12803,12115,1.0,1
12804,5732,1.0,1
12805,4526,1.0,1
12806,8759,1.0,1
12807,10392,1.0,1
12808,1462,0.5,1
12808,5462,0.5,0
12809,7036,0.5,1
12809,19,0.5,0
12810,2412,0.5,1
12810,2647,0.5,0
12811,7811,1.0,1
12812,2937,1.0,1
12813,9291,1.0,1
12814,6839,1.0,1
12815,7803,1.0,1
12816,3746,1.0,1
12817,4455,1.0,1
12818,7708,1.0,1
12819,8029,1.0,1
12820,3393,1.0,1
12821,3072,1.0,1
12822,6737,1.0,1
12823,3548,1.0,1
12824,7080,1.0,1
12825,6809,1.0,1
12826,11201,1.0,1
12827,2777,1.0,1
12828,5881,1.0,1
12829,6038,1.0,1
12830,10214,1.0,1
12831,9074,1.0,1
12832,4855,1.0,1
12833,4007,1.0,1
12834,11627,1.0,1
12835,2700,1.0,1
12836,9596,1.0,1
12837,4118,1.0,1
12838,4436,1.0,1
12839,11522,1.0,1
12840,5562,1.0,1
12841,6296,1.0,1
12842,9848,1.0,1
12843,656,1.0,1
12844,3196,1.0,1
12845,11547,1.0,1
12846,290,1.0,1
12847,1087,1.0,1
12848,11365,1.0,1
12849,2696,1.0,1
12850,649,1.0,1
12851,769,1.0,1
12852,5470,1.0,1
12853,12070,1.0,1
12854,11182,1.0,1
12855,4957,1.0,1
12856,584,1.0,1
12857,400,0.5,1
12857,399,0.5,0
12858,747,1.0,1
12859,9511,1.0,1
12860,10004,0.5,1
12860,5008,0.5,0
12861,9983,0.5,1
12861,10258,0.5,0
12862,3941,1.0,1
12863,10216,1.0,1
12864,189,1.0,1
12865,5470,1.0,1
12866,4769,1.0,1
12867,1458,1.0,1
12868,4415,1.0,1
12869,10730,1.0,1
12870,9732,1.0,1
12871,3763,1.0,1
12872,3778,1.0,1
12873,9630,1.0,1
12874,2408,0.25,1
12874,8926,0.25,0
12874,6680,0.25,0
12874,2400,0.25,0
12875,491,1.0,1
12876,2494,1.0,1
12877,11625,1.0,1
12878,6090,1.0,1
12879,4379,1.0,1
12880,4436,1.0,1
12881,3464,1.0,1
12882,8894,1.0,1
12883,8826,1.0,1
12884,11235,1.0,1
12885,5973,1.0,1
12886,11530,1.0,1
12887,10148,1.0,1
12888,5028,1.0,1
12889,9028,1.0,1
12890,7019,1.0,1
12891,11134,1.0,1
12892,4287,1.0,1
12893,9170,1.0,1
12894,4463,1.0,1
12895,11859,0.333333,1
12895,11965,0.333333,0
12895,2223,0.333333,0
12896,8297,1.0,1
12897,9767,1.0,1
12898,11103,1.0,1
12899,10806,1.0,1
12900,6646,1.0,1
12901,10558,1.0,1
12902,7266,1.0,1
12903,7034,1.0,1
12904,9694,1.0,1
12905,6890,1.0,1
12906,42,1.0,1
12907,10479,1.0,1
12908,7026,0.5,1
12908,2919,0.5,0
12909,11732,1.0,1
12910,5004,1.0,1
12911,7443,1.0,1
12912,9319,0.5,1
12912,11259,0.5,0
12913,6439,1.0,1
12914,8271,1.0,1
12915,2747,0.5,1
12915,1547,0.5,0
12916,1235,1.0,1
12917,11451,1.0,1
12918,6628,1.0,1
12919,6511,1.0,1
12920,5849,1.0,1
12921,3035,0.333333,1
12921,2900,0.333333,0
12921,11622,0.333333,0
12922,3529,1.0,1
12923,11169,1.0,1
12924,10714,1.0,1
12925,4490,0.5,1
12925,4491,0.5,0
12926,6560,1.0,1
12927,2622,1.0,1
12928,6339,1.0,1
12929,7339,1.0,1
12930,139,0.5,1
12930,18,0.5,0
12931,617,1.0,1
12932,9546,1.0,1
12933,181,0.5,1
12933,12098,0.5,0
12934,2595,1.0,1
12935,9841,1.0,1
12936,9663,1.0,1
12937,9717,1.0,1
12938,1748,1.0,1
12939,8078,1.0,1
12940,6016,1.0,1
12941,10824,1.0,1
12942,3827,1.0,1
12943,6372,1.0,1
12944,4919,1.0,1
12945,5141,1.0,1
12946,1723,1.0,1
12947,7666,1.0,1
12948,5126,1.0,1
12949,6681,1.0,1
12950,7957,1.0,1
12951,6969,1.0,1
12952,1811,1.0,1
12953,6709,1.0,1
12954,8668,1.0,1
12955,8524,1.0,1
12956,4359,1.0,1
12957,2970,1.0,1
12958,9610,1.0,1
12959,5178,0.5,1
12959,4671,0.5,0
12960,1811,1.0,1
12961,7085,1.0,1
12962,9929,1.0,1
12963,11611,1.0,1
12964,1855,1.0,1
12965,11638,1.0,1
12966,5217,1.0,1
12967,11735,0.5,1
12967,5753,0.5,0
12968,5790,1.0,1
12969,11806,1.0,1
12970,710,1.0,1
12971,2690,1.0,1
12972,2982,1.0,1
12973,11588,1.0,1
12974,6579,1.0,1
12975,5467,1.0,1
12976,10420,1.0,1
12977,8458,1.0,1
12978,10406,1.0,1
12979,1108,1.0,1
12980,7434,1.0,1
12981,9096,0.5,1
12981,3052,0.5,0
12982,4724,1.0,1
12983,7288,1.0,1
12984,148,1.0,1
12985,10874,1.0,1
12986,3645,1.0,1
12987,5818,1.0,1
12988,4233,1.0,1
12989,4938,1.0,1
12990,6085,1.0,1
12991,9028,1.0,1
12992,3502,1.0,1
12993,11296,1.0,1
12994,5606,1.0,1
12995,6791,0.5,1
12995,7242,0.5,0
12996,2010,1.0,1
12997,1122,1.0,1
12998,10121,1.0,1
12999,10002,0.071429,1
12999,6348,0.071429,0
12999,4977,0.071429,0
12999,554,0.071429,0
12999,10070,0.071429,0
12999,2803,0.071429,0
12999,1834,0.071429,0
12999,2802,0.071429,0
12999,6055,0.071429,0
12999,5739,0.071429,0
12999,9917,0.071429,0
12999,2584,0.071429,0
12999,7951,0.071429,0
12999,6773,0.071429,0
13000,3367,1.0,1
13001,6211,0.5,1
13001,6100,0.5,0
13002,432,1.0,1
13003,10815,1.0,1
13004,5351,1.0,1
13005,8889,1.0,1
13006,9012,1.0,1
13007,7014,1.0,1
13008,1625,1.0,1
13009,641,1.0,1
13010,5563,1.0,1
13011,5312,1.0,1
13012,6431,1.0,1
13013,9152,1.0,1
13014,8375,1.0,1
13015,11161,1.0,1
13016,10807,1.0,1
13017,7377,1.0,1
13018,734,1.0,1
13019,1177,1.0,1
13020,8159,1.0,1
13021,11633,1.0,1
13022,11933,0.5,1
13022,11932,0.5,0
13023,3047,0.5,1
13023,5334,0.5,0
13024,9958,1.0,1
13025,995,1.0,1
13026,6251,1.0,1
13027,397,1.0,1
13028,1973,1.0,1
13029,3967,1.0,1
13030,5470,1.0,1
13031,752,1.0,1
13032,11121,1.0,1
13033,2684,1.0,1
13034,5027,1.0,1
13035,905,1.0,1
13036,6767,0.5,1
13036,1364,0.5,0
13037,8527,1.0,1
13038,4064,1.0,1
13039,9185,1.0,1
13040,1706,1.0,1
13041,10901,1.0,1
13042,8508,1.0,1
13043,2109,1.0,1
13044,11773,1.0,1
13045,2246,1.0,1
13046,11034,1.0,1
13047,10790,1.0,1
13048,3804,1.0,1
13049,1824,1.0,1
13050,11419,1.0,1
13051,9974,0.5,1
13051,9995,0.5,0
13052,2300,1.0,1
13053,8802,1.0,1
13054,2775,0.5,1
13054,5550,0.5,0
13055,5883,1.0,1
13056,8817,1.0,1
13057,691,1.0,1
13058,11190,1.0,1
13059,113,1.0,1
13060,9557,1.0,1
13061,3792,1.0,1
13062,8266,1.0,1
13063,3095,1.0,1
13064,11789,1.0,1
13065,8939,1.0,1
13066,4661,1.0,1
13067,7065,1.0,1
13068,887,1.0,1
13069,1811,1.0,1
13070,4864,1.0,1
13071,2130,1.0,1
13072,7376,1.0,1
13073,4304,1.0,1
13074,6185,1.0,1
13075,3252,1.0,1
13076,8574,1.0,1
13077,3462,1.0,1
13078,1981,1.0,1
13079,532,1.0,1
13080,9622,1.0,1
13081,8790,1.0,1
13082,5626,1.0,1
13083,11615,1.0,1
13084,7538,1.0,1
13085,7222,1.0,1
13086,1693,1.0,1
13087,10671,1.0,1
13088,5534,1.0,1
13089,5126,1.0,1
13090,6745,1.0,1
13091,5237,1.0,1
