developer_key,developer_name
10357,Universe Worth Experiencing
10358,University of Texas at Austin SAGA Lab
10359,Unknown
10360,Unknown Studios
10361,Unknown Worlds Entertainment
10362,Unknown sol3 worker
10363,Unleash The Giraffe
10364,Unlimited Fly Games
10365,Unrea
10366,Unseen Interactive
10367,Unspeakable Pixels
10368,Unterrainer Informatik OG
10369,Untitled Studio
10370,Untold Backrooms Stories
10371,Unusual Games
10372,Unusual Meaning
10373,Unusualsoft
10374,Up Multimedia
10375,Up Your Arcade Team
10376,Uphill Promise
10377,Upper Class Walrus
10378,UpperRoom Games Ltd
10379,Uppercut Games Pty Ltd
10380,Uprising Studios
10381,UpsilonGames
10382,Upstream Arcade
10383,Urban Weaponry
10384,Urban Wolf Games Inc.
10385,Urchin Games
10386,Ureasoft
10387,Uridium
10388,Urnique Studio
10389,Ursa Masnec
10390,Urse Games
10391,Uruca Game Studio
10392,Useless Machines
10393,Usual Suspects Studios
10394,Utage Guys
10395,Uu
10396,Uuvana Studios
10397,V. Chuvilin
10398,V.P. TEAM
10399,V.P.TEAM
10400,V1 Interactive
10401,V3663L
10402,VALOFE
10403,VAR LIVE International Ltd
10404,VARSAV Game Studios
10405,VBG
10406,VD Games
10407,VDimension
10408,VECTOR INTERACTIVE PTY LTD
10409,VEWO Interactive Inc.
10410,VGStudio
10411,VICTORIA Games
10412,VINE
10413,VIOE
10414,VIRTUAL MAGIC
10415,VIRTUAL REALITY LABORATORY DV
10416,VIS-Games
10417,VLADIMIR GUSSAKOV
10418,VN House
10419,VOBL games
10420,VODKAdemo?
10421,VOID Interactive
10422,VOLTECH
10423,VR Bros
10424,VR Designs
10425,VR Factory
10426,VR Fitness Gym
10427,VR Labs
10428,VR Pirates Game Studio
10429,VR RPG INC.
10430,VR Storm Studio
10431,VR Studio
10432,VR-Connection
10433,VRANI inc.
10434,VRIDGE INC.
10435,VRKiwi
10436,VRROOM
10437,VRT
10438,VRillAR
10439,VRilliant Studios
10440,VS Resolution
10441,VV-LABO
10442,VW
10443,VaMP He
10444,Vacantknight5
10445,Vacation Game Studio
10446,VacuumDev
10447,Vadd Game
10448,Vadd Games
10449,Vadim Slyusarev
10450,Vagabond
10451,Vagabond Dog
10452,VagoGames
10453,Vaka Game Magazine
10454,Vaki Games
10455,Vakio
10456,Valentin Seiche
10457,Valentin Supiot
10458,Valera Entertainment
10459,Valiant
10460,Valiant Game Studio
10461,Valkeala Software
10462,Valklabs
10463,Valko Game Studios
10464,Vallynne
10465,Valorware
10466,Valravn Games
10467,Valtteri Tavast
10468,Value
10469,Valve
10470,Vampire Squid
10471,Vampiric Games
10472,Vanadial
10473,Vanargand Games
10474,Vania Studios
10475,Vanimals
10476,Vanquisher Games
10477,Vantan Game Academy
10478,Vanwong
10479,VaragtP
10480,Variable State
10481,Varstep Forge
10482,Varstep Studios
10483,Vashta Entertainment
10484,Vasiliy Sadovyi
10485,Vasona Studios
10486,Vault Interactive
10487,Vault Labs
10488,Vaulted Sky Games
10489,"Vblank Entertainment, Inc."
10490,Vecderg
10491,Vectmatica
10492,Vector Hat
10493,Vector Interactive
10494,Vector Unit
10495,Vector3 Studio
10496,VectorStorm Pty Ltd
10497,Vectura Games
10498,Vedanta Team
10499,Veelhoek Studios
10500,Veewo Games
10501,Vega Horizon Studio
10502,Vegetable Games
10503,Vektor Grafix
10504,Vellescian Games
10505,Vencious Games
10506,Venekamp Studios
10507,Vengeful Muffin
10508,Venineth Team
10509,VenomizedArt
10510,VensusGAMES
10511,Venturous
10512,Verde
10513,Verediana Games
10514,Vergiu
10515,Veritable Joy Studios
10516,Vertex Pop
10517,Vertical Robot
10518,Vertices Software
10519,Vertigo Games
10520,Vertigo Gaming Inc.
10521,Very Very LITTLE Studio
10522,VeryBigDog
10523,Vesper Studios
10524,VestGames
10525,Vestaria Project
10526,Vexan Studio
10527,VexxusArts
10528,Veysel Çınar
10529,ViJuDa
10530,ViVa Games
10531,Viabo Games
10532,Vicarious Visions
10533,Victor David Santos
10534,Victor Game Studio
10535,Victor Luccas Frey
10536,Victor Pusanosky Okada
10537,Vidas Salavejus
10538,VidejaGames
10539,Videlectrix
10540,Vidmancer
10541,Vidroid
10542,VidyGames
10543,ViewApp
10544,VikTor
10545,Vikerlane
10546,Viking Game Studio
10547,Viking Group Inc.
10548,VikingWarrior
10549,Vikintor
10550,Vikong
10551,Viktor Kovács
10552,Vilaskis
10553,Vile Monarch
10554,Villainous Games Studio
10555,Vincae Entretenimento
10556,Vincent Lade
10557,Vincent Ltd
10558,Vinci Games
10559,Vinny Kowski
10560,Vintage Digital Revival
10561,Violarte
10562,Violet Angel Interactive
10563,Violet Moon
10564,Virgula Leal
10565,Viridian Software
10566,Viridino Studios
10567,Virtex Edge Design
10568,Virtual Arts Studio
10569,Virtual Convict
10570,Virtual Craft Studio
10571,Virtual Heroes
10572,Virtual Sky Interactive
10573,Virtual Turtle Games
10574,Virtual Uppercut Studios
10575,VirtualAge
10576,Virtuaport
10577,Virtue Enforcer
10578,Virtuos Games
10579,Visceral Games
10580,VisceralError
10581,Viscum key
10582,Vision Party
10583,Visionstead Studio
10584,VisuStella
10585,"Visual DART Co., Ltd"
10586,Visual Entertainment And Technologies
10587,Visual Interactive
10588,Visual Light
10589,VisualArts/Key
10590,VisualBagel
10591,VisualTech48
10592,Visualnoveler
10593,Visumeca Games
10594,Vitali Kirpu
10595,Vitaliy Ruzankin
10596,Vitok
10597,Vittgen Inc.
10598,Vittorio Banfi
10599,Vittorio Romeo
10600,Viva Games
10601,Vixa Games
10602,VladEv1L
10603,Vladimir Cholokyan
10604,Vladimir Vasilkovskiy
10605,Vladislav Castillo Gonzalez
10606,Vladislav Kardash
10607,Vladislav Zhakov
10608,Vlasov Tower
10609,VoDoo Studios
10610,Void Descent
10611,Void Dimensions
10612,Void Ink
10613,Void Studios
10614,VoidByte
10615,VoidCompiler
10616,VoidFiller Studios
10617,Volcanic Giraffe
10618,Volcano Bytes
10619,Volens Nolens Games
10620,Volframe
10621,Volga Studios
10622,Volition
10623,"Volodymyr ""Wolod"" Yakubovych"
10624,Volrest
10625,Vona Soft
10626,Voodoo Bunny
10627,Voracious Games
10628,Vorobushek
10629,Vortex Games
10630,Vosphia Studios
10631,Voxel Bytes
10632,Voxel LLC
10633,Voxel Tycoon
10634,Voxeled Studios
10635,Voxowl Inc
10636,Voyager Softworks
10637,VoyagerVR
10638,Vroom Vroom
10639,VuVuu
10640,Vulcron
10641,Vulpesoft
10642,Vutune
10643,W
10644,W&H Game Systems
10645,W0nnaFight
10646,WAFFLE GAMES
10647,WAGNER ROCHA
10648,WASD Games
10649,WATCHMAKER
10650,WAW STUDIO
10651,WDS Games
10652,WE2 Games
10653,WEI
10654,"WFS, Inc."
10655,WHIRLLAXY LIMITED
10656,WILD WITS
10657,WIRED_CONNECTION
10658,WIZNWAR
10659,WIZWIN
10660,WMG
10661,"WODAN, Inc."
10662,WOLCEN Studio
10663,WONDER POTION
10664,WOWOH CAT
10665,WR-VRG
10666,WRF Studios
10667,WSS playground
10668,WTFMAN
10669,Wabisabi Play
10670,Waffle Iron Studios
10671,Wafflecat Developments
10672,Waidy Andrade
10673,WaifuMada Games
10674,Waking Oni Games
10675,Waku
10676,Walaber Entertainment LLC
10677,Wales Interactive
10678,Walk Without Rhythm Games
10679,Walk with Kings
10680,WallRus Group
10681,Wallace Lovecraft
10682,Walnut LLC
10683,Walter Machado
10684,Walternate Realities
10685,Wamill
10686,WanadevStudio
10687,Wanba Studio
10688,Wang
10689,Wappen Games
10690,War Frogs Studio
10691,WarGirl Games
10692,WarZoneLab
10693,WarZoneStudioGames
10694,Waraní Studios
10695,Warcave
10696,Warehouse Studios
10697,Wargaming Group Limited
10698,Warm Kitten
10699,Warner Bros. Games Montréal
10700,Warp Turtle
10701,Warpzone Studios
10702,Warren
10703,Warrior
10704,"Warrior General Games, LLC"
10705,WarriorsStudio
10706,Warsaw Film School Video Game & Film Production Studio
10707,Warzone 2100 Project
10708,WasabiSushiStudio
10709,Washbear Studio
10710,Wassimulator
10711,Wastelands Interactive
10712,Wasune
10713,WatchDaToast
10714,Watermelon Pesto Games
10715,Wave Light Games Inc.
10716,Waveor
10717,Waving Bear Studio
10718,Way York
10719,WayForward
10720,WayToYaatra Company
10721,WayUpGames
10722,Wayne Andrews
10723,Wayout Pictures
10724,Wayward Distractions
10725,Wayward Preacher
10726,Wayward Prophet
10727,We Are Cats
10728,We Create Stuff
10729,We're Five Games
10730,WeSoloAZ
10731,Weakfish Studio
10732,Weasel Games
10733,Weather Factory
10734,Weathered Sweater
10735,Weaveractive
10736,Webfoot
10737,Website Modern
10738,Wedontknow Games
10739,Weed Games
10740,Wei
10741,Weird Beluga Studio S.L.
10742,Weird Bunny
10743,Weird Stuff Studio
10744,Weird and Wry
10745,Welland
10746,Wenkly Studio Sp. z o.o.
10747,Wertex Games
10748,Werys Ltd
10749,Wes Mueller
10750,Wesley Reitsma
10751,West Dos (HK) LTD.
10752,Western Werks
10753,Weston Bell-Geddes
10754,Weston Mitchell
10755,Westwood Associates
10756,Westwood Studios
10757,Wet Girl
10758,"Wevr, Inc."
10759,Whale Rock Games
10760,WhaleFood Games
10761,Whalenought Studios
10762,What Happened
10763,"What Pumpkin Games, Inc."
10764,Whatboy Games
10765,What‘s Up Labs
10766,Wheat Muffin Games
10767,Where 游戏
10768,Wherry
10769,WhileOne Productions
10770,WhippedUP_gaming
10771,Whirlpool
10772,Whiskeybarrel Studios
10773,White Blanket Games
10774,White Box
10775,White Door Games
10776,White Elk LLC
10777,White Ink
10778,White Keyframe
10779,White Knight
10780,White Noise Games
10781,White Owls Inc.
10782,White Paper Games
10783,White Rose Games
10784,White Star Studio
10785,White Vertex Studios
10786,White Vortex Games
10787,White tail
10788,WhiteMoor
10789,WhitePowder
10790,WhiteVault Studio
10791,Whiteboard Games
10792,Whiteout Studios
10793,Whitepot Studios
10794,Who Am I Studio
10795,Whoisthis
10796,WhyKev
10797,Wichayuth Luaengtawekul
10798,Wide Right Interactive
10799,Wieden+Kennedy São Paulo
10800,Wield Interactive
10801,WigglingEyebrows
10802,Wikkl Works
10803,Wild Monkey
10804,Wild Ox Studios
10805,Wild Pepper Games
10806,Wild River Games GmbH
10807,WildMonkey
10808,WildPlanet
10809,WildSphere
10810,Wildboy Studios
10811,Wildfire Game（无锡野火数字科技有限公司）
10812,Wildfire Studios
10813,Wildlak
10814,Wilkier Rockenmeyer
10815,Wilkin Games
10816,Will Lingard
10817,Will Thompson
10818,Will Winn Games
10819,William Alves
10820,William Cheek
10821,William Chyr Studio
10822,William at Oxford
10823,William of Oxford
10824,Wills Blackett
10825,Wily Pumpkin
10826,WinDARities
10827,WindField Games
10828,WindThunder Studio
10829,Windforce
10830,Windy Games
10831,Windybeard
10832,Winged Cloud
10833,Wingjoy Games
10834,Winglett Entertainment
10835,Winning Entertainment Group Inc.
10836,Winning Streak Games
10837,Winter Bear Studio
10838,Winter Wolves
10839,WinterSpring Games
10840,WinterTent Studio
10841,Winterpixel Games
10842,Wired Dreams Studio
10843,Wirion
10844,Wise Box Studios
10845,Wise Reaper Games
10846,"Wise Wizard Games, LLC"
10847,Wishes Ultd.
10848,Wishfully
10849,Wit Studio
10850,Witch Beam
10851,Witchy Cat Studios
10852,Wither Studios
10853,Witte Studio
10854,Witty Kitty
10855,Witty Platypus
10856,Witz Games
10857,Wix Games
10858,Wizard Games
10859,Wizard Mode
10860,WoahStudiosus
10861,Wobbly Tooth
10862,Woblyware
10863,Wojtek
10864,Wolf & Wood Interactive Ltd
10865,Wolf Knight
10866,Wolf Packtics
10867,Wolf Tango Games
10868,Wolf holiday
10869,WolfEye Studios
10870,Wolfdog Interactive
10871,Wolfey Studios
10872,Wolfgun
10873,Wolfire Games
10874,Wolfs Moon Studios
10875,Wolfsden LLC
10876,Wolverine Studios
10877,Wolvik Studios
10878,Wompa
10879,Wompa Labs
10880,Wonder Games
10881,Wonderbelly Games
10882,Wonderboy Bobi
10883,Wonderland
10884,Wonderland Kazakiri inc.
10885,Wondernaut Studio
10886,Wonderscope Games
10887,Wonsub Lee
10888,Wood Stone Game
10889,"Woodcrest Games, LLC"
10890,Wooden Monkeys
10891,WoodenWolf
10892,Woodhound
10893,Woodland Development
10894,Woodland Games
10895,Woodpecker
10896,Woodsy Studio
10897,Woolhig
10898,Woolly Walrus Games
10899,Woondas
10900,Wooshido
10901,Workroom7
10902,World Away Games
10903,"World Golf Tour, LLC"
10904,World Makers
10905,World War Company
10906,World of Aircraft Team
10907,World of Poly
10908,World's Edge
10909,WorldWideSoftware
10910,Worlds To Play
10911,Worldwalker Games LLC
10912,Wormwood Studios
10913,Woum
10914,Wozzy Games Limited
10915,Wrestler
10916,Writegg
10917,Wube Software LTD.
10918,WubsGames
10919,Wuko Games
10920,Wulum Creative Technology Ltd.
10921,Wungus
10922,Wuwei
10923,Wwyn
10924,"Wx3 Labs, LLC"
10925,"X PLUS Co., Ltd."
10926,"X-Legend Entertainment Co., Ltd."
10927,XD Games Studio
10928,XDEVS LTD
10929,XDesktopSoft
10930,XEECEE
10931,XOCUS
10932,XP Liu
10933,XR Games
10934,XR Studio
10935,XREAL Games
10936,XTORNADO GAMES
10937,XVVX STUDIO
10938,XXaLoserXX
10939,XYX Games
10940,Xand arts
10941,Xavier Moiny
10942,Xbgzs
10943,Xce
10944,Xefier Games
10945,Xefier Games Inc.
10946,XeloGames
10947,Xeloph
10948,XenOxygen
10949,Xendra
10950,Xeno Bits
10951,XenoAisam
10952,XenoHorizon
10953,Xenon Lu
10954,XiGeHong
10955,XiaoMing
10956,Xiaocong Yan
10957,Xiexe
10958,Xigma Games
10959,Xihe Animation
10960,Xingnan Chen
10961,Xinyuan Studio
10962,Xitilon
10963,Xiubo Zhao
10964,Xlab Digital
10965,Xnora Games
10966,"Xobermon, LLC"
10967,Xrisofor
10968,Xteam software solutions
10969,Xurzerth
10970,Xutiz Development
10971,Xyak-Xyak
10972,Y Press Games
10973,Y Press Otomes
10974,Y.Kageyama
10975,YAW Studios
10976,YC Games
10977,YCJY Games
10978,YDKR
10979,YEARS
10980,YETU GAME
10981,YEZHI
10982,YGGDRAZIL GROUP PUBLIC COMPANY LIMITED
10983,YO FUJII
10984,YOTSUBANE
10985,YS NET
10986,YUKE'S
10987,YUKIUSAGI Games
10988,YUR Inc
10989,YUZUSOFT
10990,YUZUSOFTSOUR
10991,YYZ Studio
10992,YaPing
10993,YaYa Game
10994,Yacht Club Games
10995,Yadon Studio
10996,Yaeko
10997,Yahya Danboos
10998,Yai Gameworks
10999,Yak & Co
11000,Yakir Israel
11001,Yamate
11002,Yamauchi_games
11003,Yames' Games
11004,Yami Sama
11005,Yanako RPGs
11006,Yang Sun
11007,YangZeyu
11008,Yangyang Mobile
11009,Yann GEFFROTIN
11010,Yannick
11011,Yasagure Kitsuenjyo
11012,Yasen
11013,Yash Future Tech Solutions Pvt Ltd
11014,Yasha
11015,Yatch Studios
11016,Yaw Studios
11017,Yawee
11018,Yaza Games
11019,Yağız Selimoğlu
11020,YeMuNetWork
11021,Yechan Yoon
11022,Yellow Boot Games
11023,Yellow Dot
11024,Yellow Gem
11025,YellowAfterlife
11026,YellowDuckWorks
11027,YellowGames
11028,Yellowbound
11029,YenThe Studio
11030,Yenna
11031,Yeongho Kim
11032,YiFang Studio
11033,Yiku studio
11034,Yiming
11035,YinUkume
11036,YingPei Games
11037,Yippee! Entertainment
11038,Yiğit Öztoprak
11039,Ylun Games
11040,YoAvrageStudios
11041,YoXia Game Studio
11042,Yoba Games
11043,Yobob
11044,Yobowargames
11045,Yodubzz Studios
11046,Yoji Ojima
11047,Yokaicade
11048,Yokcos
11049,Yokereba Games
11050,YolkinS
11051,Yonder
11052,Yongjustyong
11053,YorshInGame
11054,Yotis Studios
11055,You Cannot Defend
11056,Young Horses
11057,Young Horses: Free Range
11058,Young M. Kim
11059,YouthAndLove
11060,Youthcat Studio
11061,YuLu
11062,YueluoGames
11063,Yukon Wainczak
11064,Yume Creations
11065,Yume Game Studio
11066,Yumenamakon
11067,Yummy Yummy Studio
11068,YummyYummyTummy
11069,Yuna Studio
11070,Yunus Ayyildiz
11071,Yuri Bechthold
11072,YuriEureka
11073,Yurif
11074,YuruOwO
11075,Yustas
11076,Yusuf Emre Baysal
11077,Yusuf Islam Seyhan
11078,Yuyi Studio
11079,Yyanthire Studio
11080,Z & K Games
11081,Z Studio
11082,Z-Software
11083,Z. Bill
11084,Z.F. Gams
11085,Z0 Game Studios
11086,ZAO Igroprom
11087,ZAR 21
11088,ZERO5GAMES
11089,ZEVO GAMES
11090,ZGame Studio
11091,ZHANG FAN
11092,ZHAOYUNSHE
11093,ZHONGZHENGQIANG
11094,ZMVR
11095,ZOO Digital Publishing
11096,ZOOM Platform Media
11097,ZRIGN 地霊研究院
11098,ZRZStudio
11099,ZXC Games
11100,Zabbo Games
11101,Zach Gage
11102,Zach Kinstner
11103,Zach Lawrence
11104,Zach Soares
11105,Zach Tsiakalis-Brown
11106,Zachary Paternoster
11107,Zachary Walker-Liang
11108,Zachtronics
11109,Zackavelli
11110,Zai Studio
11111,Zak Amana
11112,Zanardi and Liza
11113,Zankey Studio
11114,Zato Ana Software
11115,Zatun
11116,Zaxiquej
11117,Zayne Black
11118,Zeboyd Digital Entertainment LLC
11119,Zeekerss
11120,Zelart
11121,Zeldars Zone
11122,Zemen
11123,Zen Apps Studio
11124,Zen Studios
11125,ZenFri Inc.
11126,ZenTile Games
11127,ZenVision Games
11128,Zenovia Interactive
11129,Zentient Games LLC
11130,ZephyrStudio
11131,Zero Fun
11132,Zero Imagination Productions
11133,Zero One Studio
11134,Zero Sun Games
11135,ZeroABr
11136,ZeroTris
11137,ZeroWorldwide
11138,ZeroXilo
11139,Zerobit
11140,Zerone Games
11141,Zeros
11142,Zertuk
11143,Zeta bit
11144,Zetao
11145,Zeth
11146,Zetsubou
11147,Zhen
11148,ZheroIsland
11149,ZiX Solutions
11150,Ziberian Dev
11151,Ziggy Makes Games
11152,Zima software
11153,Zing Games Inc.
11154,Zino
11155,Zjoy Game
11156,ZocaLight
11157,Zoe Vartanian
11158,Zoink
11159,Zojoi LLC.
11160,ZokerinoDev
11161,Zonex Entertainment Studios
11162,Zoo Corporation
11163,Zoom Games
11164,Zoom Out Games
11165,Zorbus
11166,Zordix Racing
11167,Zoroarts
11168,Zu Digital
11169,Zuckrprinz Games
11170,Zukoix
11171,Zupami
11172,Zurvivor
11173,Zushi Games
11174,Zygobot
11175,[2.21]
11176,[DRAMATIC MUSIC PLAYS]
11177,[OneManBand]
11178,[SAMPLE TEXT] Studios ltd
11179,_Echelon Software
11180,_Jester_
11181,_k.y.
11182,_wiwigames
11183,a Rock! Studios
11184,a10a010
11185,a1esska
11186,a327ex
11187,aNCHOR Inc.
11188,a_BAHN
11189,abdulkadir cam
11190,aberrator
11191,alienmelon
11192,alreti circle
11193,alumi-soft
11194,ambai
11195,ampersandbear
11196,anOVERTHINKER
11197,andrfw
11198,angelos siskos
11199,asraworks
11200,atelier mimina
11201,axilirate
11202,azndesserts
11203,azucat
11204,b-alive gmbh
11205,b38b38b
11206,bHaptics Inc.
11207,bad_vertex
11208,badopticsgames
11209,bagheads
11210,bankbank
11211,baron sengia
11212,batensan
11213,battyRabbit
11214,batwimp
11215,bblockCorp
11216,bcat112a
11217,beans rolls
11218,beelopeelo
11219,ben lunato
11220,beyondthosehills
11221,bhungry
11222,big pineapple
11223,bighandinsky
11224,bison
11225,bit paradigm
11226,bitchunk
11227,blink
11228,bluesky
11229,borgia mango
11230,brimselGames
11231,brin
11232,brusnik.com
11233,btf
11234,buho game
11235,builds.games
11236,bulo studio
11237,by Mike Robins
11238,byDanDans
11239,byMixNez
11240,cGh ONE
11241,cKolmos narrative.
11242,caiys
11243,catnipstudio
11244,cdhy interactive
11245,celikgames
11246,celusis
11247,chapliboy
11248,chenjd
11249,ciego
11250,codapill
11251,coder2k
11252,coolnames
11253,corpsepile
11254,crea-ture Studios Inc.
11255,cream
11256,creati-bu
11257,"crim Co., Ltd."
11258,cryhades
11259,cukuto
11260,cursorstudio
11261,cys20 studio
11262,cyy
11263,d4rkd0s
11264,d7m
11265,daihua.k
11266,damian3k
11267,daniel coady.
11268,danilomacb
11269,daniserranu
11270,davemakes
11271,de Fault
11272,deadworld games
11273,debugChicken
11274,deleon
11275,derevotyan
11276,desunoya
11277,devOrange
11278,dhamster
11279,diedemor studio
11280,dieselmine
11281,dietzribi
11282,digital2 games
11283,digitalbathtub
11284,digitalsoulVR
11285,doBell
11286,doekuramori
11287,doger的游戏小屋
11288,dogpet
11289,doinksoft
11290,domi383
11291,dotcopycat
11292,droqen
11293,drurylain
11294,e-sheep
11295,eNVy softworks
11296,eTIRUe
11297,eXiin
11298,eXtreme Studios
11299,ebi-hime
11300,echo games
11301,eddynardo
11302,eevoe
11303,ehmprah
11304,eiNpictures
11305,ellraiser
11306,elvissteinjr
11307,endeetree
11308,etherane
11309,exaheva
11310,exeCUTE
11311,exodrifter
11312,fabian@ColoryVR
11313,feng
11314,finalbossblues
11315,findemor
11316,flanne
11317,fluckyMachine
11318,fogimi
11319,foolsroom
11320,fraimone
11321,freja
11322,fumi
11323,funcybear
11324,fushidaratei
11325,fusion
11326,futurelovegame
11327,"fuzz, Inc."
11328,gaem by jj
11329,games by lum
11330,gamesbychris
11331,gamigo US
11332,gamingyourway
11333,ganashaw
11334,gareththegeek
11335,gcBronze
11336,gelare1029745
11337,ghost pattern
11338,ginolabo
11339,go go go studio
11340,goatrope games
11341,godolphin games
11342,grapefrukt games
11343,grin robot
11344,guilemus
11345,guselect
11346,gypynkt
11347,gz.inc
11348,h.a.n.d.
11349,hako life
11350,hako 生活
11351,hangry owl games
11352,happysquared
11353,hcnone
11354,heran&99
11355,hexcavator
11356,hf Production
11357,hiddenVisions
11358,hidekihanida
11359,higopage
11360,hinyari9
11361,historia Inc.
11362,hiulit
11363,https://1ma2szk.booth.pm/
11364,https://www.noland-studios.com/
11365,iFAction Studio
11366,iGindisGames
11367,iLand Studios
11368,iMel
11369,iNFINITE Production
11370,iNK Stories
11371,iRacing
11372,iRacing.com Motorsport Simulations
11373,iamRoarke
11374,iamtab
11375,ic3bug
11376,icefill
11377,id Software
11378,idoz & phops
11379,iiloo
11380,ikasumiyaki
11381,ilili_world
11382,illuCalab
11383,illufinch
11384,illystray Creations
11385,ilzard
11386,imaginarylab
11387,imbagroup
11388,impacioble
11389,inXile Entertainment
11390,indev-studio
11391,indie-dir
11392,indie.io
11393,indie_games_studio
11394,indiegames3000
11395,indielight Incubator
11396,inkakamu
11397,inkle Ltd
11398,insertdisc5
11399,insomnia
11400,instructions unclear
11401,internetcharles
