game_key,steam_appid,name,type,is_free,required_age,initial_price,price_tier,controller_support,dlc_count,achievements_total,content_depth_tier,language_count,price_currency,is_premium
299,1515320,Harvest Days: My Dream Farm,game,0,0,399.0,300-499,1,1,85,very high,7,THB,1
300,1546930,Angry Angry Shark,game,1,0,0.0,Free,0,0,3,low,1,FREE,0
301,1454970,New Tales from the Borderlands,game,0,18,960.0,800+,1,1,26,high,6,THB,1
302,1557990,Retail Royale,game,0,0,115.0,100-199,0,0,0,low,1,THB,0
303,1576130,IdolDays,game,0,0,219.0,200-299,0,0,14,medium,4,THB,0
304,1589680,Torii,game,0,0,105.0,100-199,0,1,8,medium,9,THB,0
305,1630110,Gungrave G.O.R.E,game,0,16,711.69,500-799,1,5,52,very high,13,THB,1
306,1664670,Refactor,game,0,0,115.0,100-199,0,0,23,medium,2,THB,0
307,1666170,Vacancy Unlimited,game,0,0,63.0,1-99,0,0,17,medium,1,THB,0
308,1707790,Dorfs: Hammers for Hire,game,0,0,199.0,200-299,1,0,21,medium,8,THB,0
309,1782150,OVERLORD: ESCAPE FROM NAZARICK,game,0,0,379.0,300-499,1,0,25,medium,3,THB,0
310,1092400,月球坠落时 Moon Fall,game,0,0,239.0,200-299,0,0,12,medium,2,THB,0
311,1823600,Power & Revolution 2022 Edition,game,0,0,579.0,500-799,0,2,87,very high,9,THB,1
312,1866710,Draft Day Sports: College Football 2022,game,0,0,319.0,300-499,0,0,0,low,1,THB,1
313,1910320,TAPE: Unveil the Memories,game,0,0,209.0,200-299,0,1,32,high,7,THB,0
314,1915550,Nemesis: Lockdown,game,0,0,495.0,300-499,0,0,35,high,6,THB,1
315,1937750,Prime of Flames,game,0,0,299.0,300-499,0,1,71,very high,3,THB,0
316,1986940,Forward Defense,game,0,0,155.0,100-199,0,0,3,low,1,THB,0
317,2106810,The Forest of Drizzling Rain,game,0,0,404.85,300-499,0,0,0,low,5,THB,1
318,2118540,My Big Sister: Remastered,game,0,16,179.0,100-199,1,0,30,medium,5,THB,0
319,898720,Kubifaktorium,game,0,0,289.0,200-299,0,0,46,high,3,THB,0
320,960040,Clash of Chefs VR,game,0,0,289.0,200-299,0,0,40,high,9,THB,0
321,989790,The Vale: Shadow of the Crown,game,0,0,289.0,200-299,1,0,10,low,1,THB,0
322,1057800,Floppy Knights,game,0,0,179.0,100-199,1,1,18,medium,12,THB,0
323,1066180,Crisis Brigade 2 reloaded,game,0,0,289.0,200-299,0,0,12,medium,3,THB,0
324,1066900,qomp,game,0,0,139.0,100-199,0,0,4,low,1,THB,0
325,1135260,The Falconeer: Revolution Remaster,game,0,0,289.0,200-299,1,5,29,high,12,THB,0
326,1160750,Grim Clicker,game,1,0,0.0,Free,0,0,56,high,2,FREE,0
327,1167950,Vampire's Fall: Origins,game,0,0,219.0,200-299,1,0,28,medium,16,THB,0
328,1210800,Rum & Gun,game,0,0,99.0,100-199,0,0,71,very high,1,THB,0
329,1228520,[Chilla's Art] The Convenience Store | 夜勤事件,game,0,0,69.0,1-99,0,0,5,low,3,THB,0
330,1280300,Steel Assault,game,0,0,239.0,200-299,1,1,20,medium,8,THB,0
331,1290090,The Wicked Days,game,0,0,289.0,200-299,1,1,0,low,2,THB,0
332,1346960,The Divine Invasion,game,0,0,429.0,300-499,0,0,6,low,6,THB,1
333,1410580,Wave of Time,game,0,0,220.0,200-299,0,0,0,low,4,THB,0
334,1421020,Simple FPS Aim Trainer,game,0,0,47.0,1-99,0,0,0,low,6,THB,0
335,1492360,Recipe for Disaster,game,0,0,315.0,300-499,0,0,0,low,7,THB,1
336,1494400,VR JAPAN,game,0,0,189.0,100-199,0,0,0,low,2,THB,0
337,1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,game,0,0,1170.0,800+,0,0,45,high,4,THB,1
338,1511950,Magellania,game,0,0,189.0,100-199,0,1,5,low,1,THB,0
339,1547300,Drawy,game,0,0,99.0,100-199,0,0,0,low,12,THB,0
340,1650250,ToruTaru,game,0,0,220.0,200-299,0,0,31,high,1,THB,0
341,1726870,Nebraska,game,0,0,85.0,1-99,0,0,0,low,1,THB,0
342,1773060,Shoot Trip Die,game,0,0,115.0,100-199,1,0,22,medium,1,THB,0
343,1777090,Halloween Stories: Horror Movie Collector's Edition,game,0,0,400.0,300-499,0,0,0,low,1,THB,1
344,1807330,Tough Love Arena,game,0,0,209.0,200-299,0,0,0,low,1,THB,0
345,1905430,Gravitar: Recharged,game,0,0,189.0,100-199,1,0,19,medium,11,THB,0
346,1979320,Amber City,game,0,0,229.0,200-299,1,2,39,high,4,THB,0
347,883360,Beyond Blue,game,0,0,289.0,200-299,1,0,30,medium,13,THB,0
348,1011610,Radio General,game,0,0,289.0,200-299,0,2,41,high,6,THB,0
349,1019550,Thief Simulator VR,game,0,0,289.0,200-299,0,0,22,medium,13,THB,0
350,1074070,Dust to the End,game,0,0,233.0,200-299,0,1,47,high,6,THB,0
351,1081450,Criminal Dissidia,game,0,0,275.0,200-299,1,11,120,very high,3,THB,0
352,1090440,Kelipot,game,0,0,229.0,200-299,1,0,38,high,1,THB,0
353,1122100,Giraffe and Annika,game,0,0,289.0,200-299,1,3,33,high,4,THB,0
354,1280950,Interstate Drifter 2000,game,0,0,220.0,200-299,1,0,0,low,1,THB,0
355,1286340,Daily Wife,game,0,0,115.0,100-199,0,1,0,low,3,THB,0
356,1366570,RESONARK X,game,0,0,219.0,200-299,0,0,7,low,2,THB,0
357,1369340,Cats Organized Neatly,game,0,0,59.0,1-99,0,1,20,medium,23,THB,0
358,1943950,Escape the Backrooms,game,0,0,199.0,200-299,0,0,34,high,12,THB,0
359,1413370,Power to the People,game,0,0,239.0,200-299,0,0,20,medium,7,THB,0
360,1436590,Phoenotopia: Awakening,game,0,0,369.0,300-499,0,1,33,high,9,THB,0
361,1476350,Brain Meltdown - Into Despair,game,0,0,85.0,1-99,0,0,3,low,3,THB,0
362,1514780,Battle for Esturia,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
363,1519060,SGS Taipings,game,0,0,479.0,300-499,0,0,0,low,8,THB,1
364,1525660,Sunblaze,game,0,0,239.0,200-299,1,1,33,high,11,THB,0
365,1552130,Forgotten Hope,game,0,0,95.0,1-99,1,1,8,medium,1,THB,0
366,1592390,Driving Simulator 2022,game,0,0,45.0,1-99,0,0,0,low,1,THB,0
367,1635980,Kubinashi Recollection,game,0,0,209.0,200-299,0,1,40,high,3,THB,0
368,2175250,Volley Court,game,0,0,135.0,100-199,0,0,0,low,2,THB,0
369,1723260,CaseCracker,game,0,0,189.0,100-199,0,0,27,medium,2,THB,0
370,1724440,Epic Fantasy Battle Simulator,game,0,0,189.0,100-199,0,0,0,low,31,THB,0
371,1732740,Sakura Hime,game,0,0,88.0,1-99,0,1,13,medium,8,THB,0
372,1747830,Blossom Tales II: The Minotaur Prince,game,0,0,239.0,200-299,1,0,20,medium,6,THB,0
373,1782860,Community College Hero: Fun and Games,game,0,0,115.0,100-199,0,0,47,high,1,THB,0
374,1799380,MAGLAM LORD,game,0,0,469.0,300-499,1,2,27,high,4,THB,1
375,1884390,Frequency Dissonance,game,0,0,85.0,1-99,0,0,8,low,1,THB,0
376,1898830,VBridger,game,0,0,189.0,100-199,0,1,0,low,6,THB,0
377,2020530,風色幻想6:冒險奏鳴,game,0,0,179.0,100-199,0,0,0,low,1,THB,0
378,2055220,Desktop Girlfriend,game,0,0,65.0,1-99,0,1,71,very high,3,THB,0
379,2168450,DREAMWILD,game,0,0,159.0,100-199,0,1,13,medium,1,THB,0
380,1307550,Craftopia,game,0,0,495.0,300-499,0,1,50,high,4,THB,1
381,751490,WaveCrash!!,game,0,0,189.0,100-199,1,0,22,medium,1,THB,0
382,1579850,夏まつりのハナビィ Hanaby's Summer Festival,game,0,0,400.0,300-499,0,1,22,medium,2,THB,0
383,904400,Cardpocalypse,game,0,0,495.0,300-499,1,2,40,high,15,THB,1
384,1112890,Calico,game,0,0,209.0,200-299,1,3,13,medium,9,THB,0
385,1162430,Salad Fields,game,0,0,239.0,200-299,0,1,0,low,1,THB,0
386,1218890,Ollie & Bollie: Outdoor Estate,game,0,0,69.0,1-99,0,0,5,low,1,THB,0
387,1296510,Dread X Collection,game,0,0,139.0,100-199,0,0,11,medium,1,THB,0
388,1329790,Override 2: Super Mech League,game,0,0,379.0,300-499,1,0,35,high,10,THB,0
389,985890,Streets of Rage 4,game,0,0,495.0,300-499,1,2,45,high,12,THB,1
390,1361700,Half-Life: Alyx - Final Hours,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
391,1381440,80's OVERDRIVE,game,0,0,249.0,200-299,1,0,65,very high,1,THB,0
392,1455910,Territory: Farming and Warfare,game,0,0,315.0,300-499,0,0,43,high,12,THB,1
393,1481440,Guardians Frontline,game,0,0,495.0,300-499,0,2,0,low,9,THB,1
394,1510460,Chicken Invaders Universe,game,1,0,0.0,Free,1,0,38,high,21,FREE,0
395,1536210,Ira,game,0,0,400.0,300-499,1,0,0,low,3,THB,0
396,1543240,Gigapocalypse,game,0,0,220.0,200-299,0,0,53,high,5,THB,0
397,1546400,GigaBash,game,0,0,479.0,300-499,1,10,35,very high,14,THB,1
398,1572340,Ark of Artemis,game,0,0,269.0,200-299,0,0,0,low,3,THB,0
399,1575300,No Parachute,game,0,0,99.0,100-199,0,0,10,low,2,THB,0
400,1579020,Golfie,game,0,0,369.0,300-499,1,1,21,medium,11,THB,0
401,1591490,Distant Memoraĵo,game,0,0,289.0,200-299,0,0,0,low,4,THB,0
402,1653770,2089 - Space Divided,game,0,0,300.0,300-499,0,0,59,high,8,THB,0
403,1698520,Simple Fish Adventure,game,0,0,95.0,1-99,0,0,10,low,1,THB,0
404,1930960,Jewel Match Origins 2 - Bavarian Palace Collector's Edition,game,0,0,189.0,100-199,0,0,26,medium,1,THB,0
405,1961250,Extinction Eclipse,game,0,0,220.0,200-299,0,0,31,high,4,THB,0
406,1983330,Exorcist,game,0,0,115.0,100-199,0,0,0,low,1,THB,0
407,2222750,Hidden Mars,game,0,0,47.0,1-99,0,0,10,low,1,THB,0
408,401760,Drone Swarm,game,0,0,349.0,300-499,0,2,34,high,13,THB,1
409,441440,Sometimes Always Monsters,game,0,0,315.0,300-499,1,3,59,very high,1,THB,1
410,642770,Vinyl Reality - DJ in VR,game,0,0,369.0,300-499,0,0,0,low,1,THB,1
411,733210,Neversong,game,0,0,355.0,300-499,1,2,11,medium,14,THB,0
412,843810,A Perfect Day,game,0,0,400.0,300-499,0,0,54,high,4,THB,1
413,910490,Killsquad,game,0,0,379.0,300-499,1,1,156,very high,10,THB,0
414,976500,Venineth,game,0,0,289.0,200-299,0,1,32,high,29,THB,0
415,1058380,Streamer Daily,game,0,0,259.0,200-299,0,0,34,high,5,THB,0
416,1512590,Punch A Bunch,game,0,0,315.0,300-499,0,0,12,medium,1,THB,0
417,1100930,Legioncraft,game,0,0,229.0,200-299,0,0,28,medium,2,THB,0
418,1118070,1976 - Back to midway,game,0,0,239.0,200-299,1,0,21,medium,11,THB,0
419,1212940,Ayahuasca,game,0,0,219.0,200-299,0,0,0,low,6,THB,0
420,1222210,Extremely Realistic Siege Warfare Simulator,game,1,0,0.0,Free,0,1,0,low,11,FREE,0
421,1345740,恋爱绮谭~不存在的夏天~,game,0,0,175.0,100-199,0,2,12,medium,1,THB,0
422,1206560,WorldBox - God Simulator,game,0,0,400.0,300-499,0,0,54,high,27,THB,1
423,1349000,Jigsaw Puzzle - Animals,game,0,0,23.0,1-99,0,0,6,low,1,THB,0
424,1475840,Rhythm Sprout: Sick Beats & Bad Sweets,game,0,0,315.0,300-499,1,1,31,high,13,THB,0
425,1480480,DesktopMMD3:Miss Fish,game,0,0,95.0,1-99,0,0,0,low,4,THB,0
426,1388770,Cruelty Squad,game,0,0,289.0,200-299,0,1,38,high,1,THB,0
427,1681010,Go! Go! PogoGirl,game,0,0,135.0,100-199,1,1,23,medium,1,THB,0
428,1705930,Born Into Fear,game,0,0,135.0,100-199,0,0,12,medium,1,THB,0
429,1716940,Ancient Gods,game,0,0,400.0,300-499,0,0,19,medium,6,THB,0
430,1825350,Haunted Hotel: Silent Waters Collector's Edition,game,0,0,400.0,300-499,0,0,0,low,1,THB,1
431,1826910,Please Subscribe: Streamer Career,game,0,0,115.0,100-199,0,0,40,high,1,THB,0
432,1842510,Mechanibot,game,0,0,63.0,1-99,1,0,31,high,1,THB,0
433,1867740,Like Dreamer,game,0,0,295.0,200-299,0,0,50,high,4,THB,0
434,1904650,Dungeons & Dragons - Stronghold: Kingdom Simulator,game,0,0,129.0,100-199,0,0,0,low,3,THB,0
435,1919470,Atari 50: The Anniversary Celebration,game,0,0,469.0,300-499,0,4,20,high,6,THB,1
436,1994720,Escape From Meat City,game,0,0,139.0,100-199,0,0,0,low,1,THB,0
437,2025320,Estencel,game,0,0,21.0,1-99,1,1,24,medium,13,THB,0
438,2126870,HimeYoku: A Sacrifice of Lust and Grace,game,0,0,289.0,200-299,0,1,0,low,2,THB,0
439,2152690,Actua Soccer 2,game,0,0,179.0,100-199,0,0,0,low,1,THB,0
440,2181000,Primordial Pain,game,0,0,99.0,100-199,0,0,3,low,1,THB,0
441,2220070,Encoded War,game,0,0,159.0,100-199,0,0,25,medium,1,THB,0
442,2250340,I commissioned some bunnies,game,0,0,95.0,1-99,0,0,16,medium,1,THB,0
443,765810,Mars Horizon,game,0,0,289.0,200-299,0,1,71,very high,8,THB,0
444,801750,Hot Shot Burn,game,0,0,315.0,300-499,0,0,35,high,8,THB,0
445,838410,Tabletop Playground,game,0,0,315.0,300-499,0,0,4,low,2,THB,1
446,941570,Relicta,game,0,0,474.38,300-499,1,0,40,high,12,THB,1
447,949600,Intergalactic Fishing,game,0,0,239.0,200-299,1,0,37,high,1,THB,0
448,962730,Skater XL - The Ultimate Skateboarding Game,game,0,0,469.0,300-499,1,1,0,low,7,THB,1
449,1037130,Dandy Ace,game,0,0,289.0,200-299,0,0,25,medium,11,THB,0
450,1161490,MotoGP™20,game,0,0,738.0,500-799,1,1,50,high,8,THB,1
451,1200230,Ludus,game,0,0,220.0,200-299,0,0,15,medium,9,THB,0
452,1204220,Mommy,game,0,0,23.0,1-99,0,1,44,high,2,THB,0
453,1205960,My Cute Fuhrer,game,0,0,47.0,1-99,0,1,21,medium,10,THB,0
454,1248360,WalkinVR,game,1,0,0.0,Free,0,2,0,low,1,FREE,0
455,1294880,Blind Fate: Edo no Yami,game,0,0,289.0,200-299,1,0,27,medium,10,THB,0
456,1300920,Ghost of Dragon,game,0,0,289.0,200-299,0,0,51,high,3,THB,0
457,1360670,MiniMap Kingdom,game,0,0,79.0,1-99,0,0,27,medium,4,THB,0
458,1373630,Ragnar's Chinese Memory Game,game,0,0,119.0,100-199,0,0,0,low,1,THB,0
459,1391530,Mud and Blood,game,0,0,219.0,200-299,0,0,16,medium,1,THB,0
460,1432200,Not Another Weekend,game,0,0,220.0,200-299,0,0,37,high,6,THB,0
461,1432750,Chionophile,game,0,0,23.0,1-99,0,1,6,medium,1,THB,0
462,1453790,The Serpent Rogue,game,0,0,600.0,500-799,1,1,41,high,11,THB,1
463,1477950,Lazy Galaxy 2,game,0,0,159.0,100-199,0,1,55,high,1,THB,0
464,1483870,Draw & Guess,game,0,0,139.0,100-199,0,0,29,medium,12,THB,0
465,1499190,Lost Caves,game,0,0,139.0,100-199,1,0,10,low,1,THB,0
466,1536070,Sword and Fairy 3,game,0,0,159.0,100-199,0,1,0,low,2,THB,0
467,1571460,Zorro The Chronicles,game,0,0,519.0,500-799,1,0,12,medium,12,THB,1
468,1580780,NINJA GAIDEN Σ [NINJA GAIDEN: Master Collection],game,0,18,1170.0,800+,0,0,51,high,6,THB,1
469,1619080,Cake Invaders,game,0,0,115.0,100-199,1,0,17,medium,4,THB,0
470,1639930,Last Days,game,0,0,137.87,100-199,0,1,0,low,1,THB,0
471,1684010,Sail,game,0,0,239.0,200-299,0,0,3,low,1,THB,0
472,1691970,Danganronpa S: Ultimate Summer Camp,game,0,0,289.0,200-299,0,0,38,high,3,THB,0
473,1692060,Bad Dream: Stories,game,0,0,220.0,200-299,0,0,10,low,7,THB,0
474,1711620,Demonheart: The Ice Demon,game,0,0,400.0,300-499,0,1,16,medium,1,THB,1
475,1771360,Gerda: A Flame in Winter,game,0,0,679.0,500-799,1,3,59,very high,8,THB,1
476,1836160,PANELKI,game,0,0,179.0,100-199,1,3,16,high,3,THB,0
477,1924710,Night Janitor,game,0,0,69.0,1-99,0,0,6,low,1,THB,0
478,1951950,3D Controller Overlay,game,1,0,0.0,Free,1,0,0,low,1,FREE,0
479,1967510,Railbound,game,0,0,275.0,200-299,1,0,31,high,11,THB,0
480,1974220,Eden Island,game,0,0,295.0,200-299,0,0,0,low,20,THB,0
481,2058190,Lost Judgment,game,0,18,990.0,800+,1,1,56,very high,9,THB,1
482,2059810,Richman 4,game,0,0,119.0,100-199,0,1,0,low,1,THB,0
483,2216960,Super Psycho Baseball,game,0,0,115.0,100-199,0,0,5,low,1,THB,0
484,465200,Fury Unleashed,game,0,0,400.0,300-499,1,1,47,high,10,THB,0
485,594380,Dragon Audit,game,0,0,220.0,200-299,0,2,19,medium,9,THB,0
486,625340,XERA: Survival,game,1,0,0.0,Free,0,0,0,low,11,FREE,0
487,690370,Cantata,game,0,0,275.0,200-299,0,2,28,high,1,THB,0
488,1922550,Psychosis,game,1,0,0.0,Free,1,1,0,low,13,FREE,0
489,1014040,PictoQuest,game,0,0,159.0,100-199,0,0,26,medium,9,THB,0
490,1049850,UFO2: Extraterrestrials,game,0,0,419.0,300-499,0,0,28,medium,5,THB,0
491,1102650,Neon City Riders,game,0,0,205.0,200-299,1,1,24,medium,2,THB,0
492,1133580,Snapshot VR,game,1,0,0.0,Free,0,0,11,medium,1,FREE,0
493,1167170,Guilty Parade,game,0,0,199.0,200-299,0,2,41,high,2,THB,0
494,1230000,Curse of Eternity,game,0,0,220.0,200-299,1,0,15,medium,1,THB,0
495,1258310,Mushroom Cats 2,game,0,0,23.0,1-99,0,0,37,high,2,THB,0
496,1265220,Cauldrons of War - Barbarossa,game,0,0,239.0,200-299,0,0,0,low,5,THB,0
497,1266220,Death end re;Quest 2,game,0,0,719.0,500-799,1,10,39,very high,4,THB,1
498,1293160,The Medium,game,0,18,1190.0,800+,1,3,39,high,10,THB,1
499,1318750,18 Wheels of Steel: Hard Truck,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
500,1464380,Eclipse,game,0,0,69.0,1-99,0,1,31,high,2,THB,0
501,1482910,Idle Monster TD,game,1,0,0.0,Free,0,0,24,medium,1,FREE,0
502,1550710,Warbox,game,0,0,189.0,100-199,0,0,19,medium,1,THB,0
503,1655960,Maptroid: Worlds,game,0,0,63.0,1-99,0,0,28,medium,1,THB,0
504,1658930,Blazing Aries,game,0,0,279.0,200-299,0,0,0,low,3,THB,0
505,1679220,Portal Dungeon,game,0,0,315.0,300-499,1,2,148,very high,7,THB,0
506,1721870,Neon Sundown,game,0,0,99.0,100-199,0,0,23,medium,1,THB,0
507,2090700,WikiArena,game,0,0,47.0,1-99,0,0,20,medium,5,THB,0
508,2222160,Martial Fire,game,0,0,495.0,300-499,0,0,0,low,2,THB,1
509,2163330,Yet Another Zombie Survivors,game,0,0,315.0,300-499,1,1,141,very high,10,THB,0
510,866770,Spaceteam VR,game,0,0,219.0,200-299,0,0,66,very high,1,THB,0
511,982290,Airborne Kingdom,game,0,0,495.0,300-499,0,1,30,high,8,THB,1
512,1216880,Risen Kingdom,game,0,0,69.0,1-99,0,0,38,high,2,THB,0
513,1038300,New Super Lucky's Tale,game,0,0,419.0,300-499,1,1,54,high,8,THB,0
514,1042380,Hundred Days - Winemaking Simulator,game,0,0,319.0,300-499,1,3,31,high,11,THB,1
515,1054430,Fling to the Finish,game,0,0,400.0,300-499,1,1,22,medium,18,THB,0
516,1065520,Autobahn Police Simulator 3,game,0,0,590.0,500-799,1,3,56,very high,9,THB,1
517,1163590,Bullet Girls Phantasia,game,0,0,379.0,300-499,0,30,46,very high,3,THB,0
518,1216060,DNF Duel,game,0,0,1699.0,800+,1,6,44,very high,7,THB,1
519,1216200,Coloring Game 2,game,1,0,0.0,Free,0,1,15,medium,103,FREE,0
520,1240130,Dashing Fire,game,0,0,139.0,100-199,0,0,25,medium,1,THB,0
521,1245370,Puzzle Forge Dungeon,game,0,0,220.0,200-299,0,0,18,medium,2,THB,0
522,1289010,Haypi Monster 3,game,1,0,0.0,Free,0,0,0,low,3,FREE,0
523,1296540,Flatworld,game,0,0,239.0,200-299,1,0,21,medium,2,THB,0
524,1377360,Vampires' Melody,game,0,0,95.0,1-99,0,1,21,medium,4,THB,0
525,1407100,[TDA00] Muv-Luv Unlimited: THE DAY AFTER - Episode 00 REMASTERED,game,0,0,430.0,300-499,0,0,12,medium,2,THB,1
526,1491000,War Robots: Frontiers,game,1,0,0.0,Free,1,4,33,high,12,FREE,0
527,1662140,Real estate tycoon,game,0,0,199.0,200-299,0,0,16,medium,1,THB,0
528,1667320,PRODUCER 2021,game,0,0,220.0,200-299,0,0,0,low,1,THB,0
529,1755870,The Monster Within,game,0,0,315.0,300-499,0,0,22,medium,1,THB,1
530,1837330,Gibbon: Beyond the Trees,game,0,0,255.0,200-299,1,1,27,high,19,THB,0
531,1876830,Life after Death,game,0,0,115.0,100-199,0,0,14,medium,2,THB,0
532,1949960,Super Kiwi 64,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
533,1952930,Soul Wargame,game,0,0,259.0,200-299,0,0,0,low,3,THB,0
534,1963210,VALKYRIE ELYSIUM,game,0,0,1990.0,800+,1,1,49,high,12,THB,1
535,2077650,Amok Runner,game,0,0,220.0,200-299,1,0,15,medium,9,THB,0
536,2116920,Runic Survivor,game,0,0,63.0,1-99,0,0,12,medium,1,THB,0
537,2129280,Trap of MUSK:Europe Night,game,0,0,1105.0,800+,0,0,0,low,3,THB,1
538,2157340,Meowjiro,game,0,0,115.0,100-199,0,0,23,medium,4,THB,0
539,2175800,LONGEYED PROJ,game,0,0,115.0,100-199,0,0,5,low,1,THB,0
540,2222180,Car Parking 2,game,0,0,495.0,300-499,0,0,0,low,2,THB,1
541,2237800,Dragon's Treasure,game,0,0,69.0,1-99,0,0,0,low,2,THB,0
542,2241860,World of Fate,game,0,0,220.0,200-299,0,0,0,low,1,THB,0
543,2261650,Pet Dragon Girl,game,0,0,23.0,1-99,0,1,12,medium,14,THB,0
544,7800,Stubbs the Zombie in Rebel Without a Pulse,game,0,0,400.0,300-499,0,2,35,high,6,THB,0
545,738520,Breathedge,game,1,0,0.0,Free,1,0,54,high,11,FREE,0
546,2218750,Halls of Torment,game,0,0,140.0,100-199,1,3,500,very high,17,THB,0
547,869880,Cyanide & Happiness - Freakpocalypse (Episode 1),game,0,0,462.0,300-499,1,0,55,high,7,THB,1
548,874040,Ministry of Broadcast,game,0,0,239.0,200-299,1,1,28,high,13,THB,0
549,970840,OVERPASS™,game,0,0,749.0,500-799,1,4,38,high,12,THB,1
550,1047010,Synergia,game,0,0,209.0,200-299,0,3,10,medium,3,THB,0
551,1054690,Dreadlands,game,0,0,495.0,300-499,0,0,9,low,1,THB,1
552,1083870,CountryBalls Heroes,game,0,0,239.0,200-299,0,0,16,medium,7,THB,0
553,1214330,World Seed Classic,game,0,0,119.0,100-199,0,0,0,low,1,THB,0
554,1219860,Monster Girls You-ki Chan,game,0,0,315.0,300-499,0,1,0,low,2,THB,0
555,1231880,"Haiku, the Robot",game,0,0,289.0,200-299,1,0,40,high,6,THB,0
556,1249880,Tiny Bunny: Prologue,game,1,0,0.0,Free,0,1,6,medium,2,FREE,0
557,1275600,Kevin's Path to Wizdom,game,0,0,315.0,300-499,0,1,58,very high,2,THB,0
558,1281190,The Shadow Government Simulator,game,0,0,189.0,100-199,0,1,22,medium,9,THB,0
559,1336180,Floodland,game,0,0,474.38,300-499,0,2,29,high,12,THB,1
560,1336430,Waves of Rotting Flesh,game,0,0,47.0,1-99,0,0,0,low,1,THB,0
561,1348400,Red Dust,game,0,0,115.0,100-199,0,0,0,low,1,THB,0
562,1352200,Detective From The Crypt,game,0,0,220.0,200-299,0,1,46,high,8,THB,0
563,1354830,Cat Cafe Manager,game,0,0,400.0,300-499,0,1,62,very high,8,THB,1
564,1370170,Diorama Builder,game,0,0,115.0,100-199,0,7,132,very high,3,THB,0
565,1386710,The HeartBeat,game,0,0,23.0,1-99,0,0,12,medium,2,THB,0
566,1457630,幻想三国志2,game,0,0,105.0,100-199,0,0,0,low,2,THB,0
567,1490060,Disillusion,game,0,0,63.0,1-99,0,0,18,medium,1,THB,0
568,1570070,Beholder 3,game,0,0,369.0,300-499,0,0,37,high,6,THB,0
569,1580800,Erannorth Chronicles,game,0,0,415.77,300-499,0,5,53,very high,1,THB,1
570,1605320,Unusual Findings,game,0,0,400.0,300-499,0,3,30,high,9,THB,1
571,1621980,Territory: Animals Genetic Strategy,game,0,0,155.0,100-199,0,0,20,medium,1,THB,0
572,1700690,Grandma's Footsteps,game,0,0,115.0,100-199,0,0,16,medium,103,THB,0
573,1743080,Night Cascades,game,0,0,200.0,200-299,0,0,5,low,1,THB,0
574,1749200,Hostile Planet: Survival,game,0,0,155.0,100-199,0,0,0,low,6,THB,0
575,1903730,IT Simulator,game,0,0,99.0,100-199,0,0,10,low,1,THB,0
576,1968730,Bounty of One,game,0,0,155.0,100-199,1,1,100,very high,12,THB,0
577,1984710,Synthwave FURY,game,0,0,63.0,1-99,1,0,34,high,7,THB,0
578,1996210,Sakura Hime 3,game,0,0,88.0,1-99,0,1,13,medium,8,THB,0
579,2022180,Miss Neko 3,game,0,0,79.0,1-99,0,1,100,very high,9,THB,0
580,2051440,Guardener,game,0,0,99.0,100-199,0,0,10,low,1,THB,0
581,2095060,Inhabit,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
582,2101110,Touhou SouzinengiV -The Genius of Sappheiros-,game,0,0,319.0,300-499,0,0,45,high,2,THB,0
583,2226750,Potion Brew: Co-op,game,0,0,115.0,100-199,0,1,5,low,1,THB,0
584,587520,Dungeons of Sundaria,game,0,0,220.0,200-299,1,0,13,medium,12,THB,0
585,598430,Ergastulum: Dungeon Nightmares III,game,0,16,159.0,100-199,1,0,0,low,1,THB,0
586,727570,After the Collapse,game,0,0,239.0,200-299,0,0,43,high,2,THB,0
587,802120,Cellyon: Boss Confrontation,game,0,0,269.0,200-299,0,1,0,low,2,THB,0
588,953690,Doom & Destiny Worlds,game,0,0,399.0,300-499,1,10,31,very high,11,THB,1
589,1135300,King's Bounty II,game,0,16,965.0,800+,1,3,49,very high,12,THB,1
590,1193340,Zelter,game,0,0,400.0,300-499,0,1,0,low,10,THB,0
591,1289340,TasteMaker,game,0,0,225.0,200-299,0,0,8,low,6,THB,0
592,1346830,I Saw Black Clouds,game,0,18,315.0,300-499,1,0,15,medium,12,THB,0
593,1379900,Shikokushi ~food and sightseeing and beauties~,game,0,0,289.0,200-299,0,0,0,low,3,THB,0
594,1440440,Sam & Max Save the World,game,0,0,369.0,300-499,1,2,12,medium,9,THB,0
595,1444650,Haydee 2,game,0,0,319.0,300-499,0,1,30,high,14,THB,0
596,1473840,One Circle,game,0,0,47.0,1-99,0,0,4,low,1,THB,0
597,1490980,Mirror Layers,game,0,0,220.0,200-299,0,0,17,medium,8,THB,0
598,1494840,Scoot,game,0,0,275.0,200-299,1,0,0,low,1,THB,0
599,1497230,Cauldrons of War - Stalingrad,game,0,0,239.0,200-299,0,0,0,low,5,THB,0
600,1531490,Harmony's Odyssey,game,0,0,239.0,200-299,1,0,36,high,29,THB,0
601,1592290,Paranoia Place: Escape Together,game,0,0,165.0,100-199,0,1,35,high,13,THB,0
